EmployeeID,Age,Gender,MaritalStatus,Education,Department,JobRole,JobLevel,YearsAtCompany,YearsSinceLastPromotion,MonthlyIncome,OverTime,BusinessTravel,DistanceFromHome,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,PerformanceRating,Attrition
E01138,21,Female,Single,Master,HR,HR Business Partner,1,0,0,3807,Yes,Travel_Rarely,14,3,4,2,3,No
E01139,52,Female,Married,High School,IT,DevOps Engineer,1,2,2,4275,No,Travel_Rarely,4,4,4,2,3,No
E01140,35,Male,Divorced,Bachelor,Marketing,Brand Manager,2,5,0,11231,No,Travel_Rarely,1,4,3,1,3,No
E01141,45,Male,Divorced,PhD,Marketing,Content Strategist,1,2,0,6228,No,Travel_Rarely,1,1,2,1,4,No
E01142,29,Female,Married,PhD,IT,Software Engineer,1,2,1,3354,No,Travel_Frequently,18,2,4,4,4,No
E01143,39,Male,Married,PhD,Marketing,Content Strategist,3,0,0,5665,No,Travel_Rarely,7,4,1,1,3,Yes
E01144,33,Female,Single,PhD,R&D,Lab Technician,3,5,5,6900,Yes,Non-Travel,1,3,1,3,3,No
E01145,27,Male,Divorced,Bachelor,Sales,Sales Manager,1,0,0,6451,No,Travel_Rarely,2,4,1,2,3,No
E01146,27,Female,Married,PhD,HR,Recruiter,1,9,1,4307,No,Travel_Rarely,6,1,4,1,3,No
E01147,26,Male,Single,Bachelor,R&D,Research Scientist,1,4,1,5677,Yes,Non-Travel,1,2,1,4,3,Yes
E01148,23,Female,Married,Bachelor,Sales,Sales Manager,1,5,0,7308,No,Travel_Frequently,5,4,1,3,3,No
E01149,27,Female,Married,Master,Marketing,Brand Manager,2,1,0,16455,Yes,Travel_Rarely,23,2,1,1,3,No
E01150,41,Male,Divorced,PhD,R&D,Research Scientist,2,2,0,4282,Yes,Travel_Rarely,15,3,4,4,3,No
E01151,25,Male,Married,Master,HR,Recruiter,1,2,2,5111,Yes,Travel_Frequently,1,4,1,2,4,Yes
E01152,44,Male,Divorced,PhD,Sales,Sales Executive,2,2,0,10743,No,Travel_Rarely,11,4,2,4,3,No
E01153,32,Male,Single,Bachelor,HR,Recruiter,1,6,1,11681,No,Travel_Frequently,3,1,4,2,3,No
E01154,29,Male,Single,High School,Marketing,Marketing Specialist,1,11,5,8361,No,Travel_Rarely,10,4,2,4,3,No
E01155,29,Male,Divorced,PhD,HR,HR Business Partner,2,2,0,4553,No,Travel_Frequently,1,1,3,3,3,No
E01156,48,Female,Divorced,Master,Marketing,Brand Manager,2,20,2,5662,No,Travel_Rarely,12,4,4,3,3,No
E01157,42,Male,Divorced,PhD,Sales,Sales Executive,1,1,1,9730,No,Travel_Rarely,14,4,4,3,3,Yes
E01158,37,Male,Single,High School,Finance,Accountant,4,0,0,6563,No,Non-Travel,1,4,3,1,3,No
E01159,20,Male,Divorced,Master,Operations,Operations Manager,3,2,2,4312,Yes,Travel_Rarely,22,1,4,1,3,No
E01160,30,Male,Single,PhD,IT,IT Support,2,8,0,4224,No,Travel_Rarely,1,2,2,4,3,No
E01161,35,Female,Single,Master,Sales,Sales Manager,1,7,4,7171,No,Travel_Rarely,2,4,4,4,4,Yes
E01162,60,Male,Married,High School,HR,Recruiter,1,1,1,4198,No,Travel_Frequently,1,3,3,4,3,No
E01163,39,Female,Single,PhD,Sales,Sales Executive,2,0,0,3612,No,Travel_Frequently,18,2,3,3,3,Yes
E01164,35,Female,Divorced,Bachelor,R&D,Senior Engineer,1,1,1,6603,Yes,Travel_Rarely,1,4,1,4,3,Yes
E01165,40,Male,Divorced,High School,Finance,Accountant,4,0,0,5088,No,Travel_Frequently,3,2,4,2,3,Yes
E01166,30,Male,Single,High School,Marketing,Content Strategist,1,4,0,9787,No,Travel_Rarely,3,4,3,2,3,No
E01167,35,Male,Divorced,PhD,Sales,Sales Manager,1,12,1,12364,No,Travel_Rarely,1,1,2,1,3,No
E01168,21,Male,Married,Bachelor,Sales,Account Executive,3,1,1,6998,No,Travel_Rarely,17,2,4,3,3,Yes
E01169,24,Male,Divorced,High School,Operations,Operations Analyst,3,0,0,3452,No,Travel_Rarely,3,4,3,1,3,Yes
E01170,38,Male,Single,Bachelor,Marketing,Content Strategist,3,5,0,7310,Yes,Travel_Rarely,6,1,1,4,3,No
E01171,52,Female,Single,PhD,HR,HR Business Partner,2,15,5,7654,No,Travel_Rarely,7,2,1,1,4,No
E01172,27,Male,Single,PhD,Sales,Sales Manager,2,8,1,6528,No,Travel_Frequently,5,1,4,1,3,No
E01173,41,Male,Divorced,High School,Finance,Accountant,3,0,0,6179,No,Travel_Frequently,15,4,2,2,3,Yes
E01174,41,Female,Single,Bachelor,Sales,Sales Manager,3,0,0,5302,No,Travel_Rarely,13,3,4,1,3,Yes
E01175,35,Male,Single,High School,Operations,Operations Analyst,1,0,0,5542,No,Travel_Rarely,12,1,2,2,3,No
E01176,44,Female,Single,High School,HR,HR Specialist,2,4,0,6700,Yes,Travel_Rarely,17,2,1,2,3,Yes
E01177,48,Female,Single,Master,HR,Recruiter,1,2,0,10260,No,Travel_Rarely,16,3,4,4,4,No
E01178,53,Female,Single,Bachelor,R&D,Research Scientist,1,3,1,5192,No,Travel_Frequently,23,3,4,1,3,No
E01179,47,Female,Married,High School,Marketing,Brand Manager,3,1,0,4721,No,Travel_Rarely,1,4,4,4,3,No
E01180,33,Male,Married,Bachelor,Operations,Operations Manager,1,1,0,6451,Yes,Non-Travel,1,4,2,3,3,Yes
E01181,35,Female,Married,High School,Sales,Account Executive,3,1,1,12389,No,Travel_Rarely,3,3,4,3,4,No
E01182,34,Male,Single,Master,Sales,Sales Executive,4,4,4,5140,No,Travel_Rarely,4,3,4,2,3,No
E01183,31,Male,Divorced,Master,HR,HR Specialist,2,1,0,5285,No,Travel_Rarely,1,3,1,1,3,No
E01184,35,Male,Divorced,Bachelor,R&D,Lab Technician,2,9,1,7645,No,Travel_Frequently,15,3,2,1,4,No
E01185,46,Female,Married,Master,Sales,Account Executive,3,6,2,7629,Yes,Travel_Rarely,3,3,1,4,3,No
E01186,19,Female,Married,High School,R&D,Research Scientist,1,1,1,4378,Yes,Travel_Rarely,1,1,4,4,3,Yes
E01187,20,Male,Married,High School,Sales,Sales Manager,1,2,0,6055,No,Travel_Rarely,2,2,3,4,3,No
E01188,35,Female,Single,High School,Marketing,Content Strategist,2,6,1,5642,No,Non-Travel,18,1,4,3,3,Yes
E01189,35,Female,Divorced,Master,HR,Recruiter,1,0,0,3648,No,Travel_Rarely,3,1,1,4,3,Yes
E01190,32,Female,Married,High School,HR,HR Business Partner,1,8,0,7036,No,Travel_Rarely,1,3,4,1,3,No
E01191,28,Male,Single,Bachelor,Finance,Accountant,2,0,0,3666,No,Travel_Rarely,1,4,4,1,3,No
E01192,46,Female,Single,Bachelor,Sales,Sales Executive,1,0,0,6899,No,Travel_Rarely,4,2,1,3,3,No
E01193,49,Male,Single,High School,Sales,Sales Executive,1,5,0,10671,No,Travel_Rarely,13,3,1,1,3,No
E01194,25,Male,Single,PhD,HR,HR Specialist,1,0,0,6242,Yes,Travel_Rarely,4,3,3,4,4,Yes
E01195,39,Male,Divorced,Bachelor,Sales,Sales Executive,4,10,1,7160,Yes,Travel_Rarely,4,3,2,4,3,No
E01196,36,Female,Single,High School,Operations,Operations Manager,1,1,1,5286,No,Travel_Rarely,1,4,3,3,3,No
E01197,39,Male,Divorced,High School,HR,HR Business Partner,4,1,1,8787,No,Travel_Rarely,16,1,3,2,3,No
E01198,40,Female,Married,Bachelor,Sales,Sales Manager,2,2,2,9842,Yes,Travel_Frequently,5,1,2,1,3,No
E01199,34,Female,Divorced,PhD,Finance,Financial Analyst,1,0,0,3006,No,Travel_Rarely,30,3,2,3,3,No
E01200,32,Female,Married,Bachelor,Marketing,Marketing Specialist,1,5,1,4824,Yes,Travel_Rarely,11,1,2,2,3,No
E01201,38,Female,Divorced,High School,IT,IT Support,2,2,0,7887,No,Non-Travel,1,2,1,3,3,No
E01202,40,Female,Single,Master,R&D,Lab Technician,2,2,1,7908,Yes,Travel_Rarely,7,1,1,2,4,Yes
E01203,36,Male,Married,PhD,Sales,Sales Manager,1,9,0,5581,No,Travel_Rarely,17,4,3,3,4,No
E01204,44,Female,Married,High School,R&D,Research Scientist,1,3,3,6243,No,Non-Travel,19,4,4,3,3,Yes
E01205,32,Female,Single,Master,Sales,Account Executive,2,0,0,6898,No,Travel_Rarely,3,4,4,2,3,Yes
E01206,34,Male,Single,Bachelor,Operations,Logistics Coordinator,1,7,1,14174,Yes,Non-Travel,1,4,4,1,4,No
E01207,30,Male,Married,Bachelor,Sales,Sales Executive,2,1,1,6967,Yes,Travel_Rarely,1,1,3,2,3,Yes
E01208,19,Female,Married,Bachelor,Operations,Logistics Coordinator,2,1,1,5065,Yes,Travel_Frequently,1,4,4,4,4,Yes
E01209,28,Male,Single,PhD,R&D,Research Scientist,3,5,1,13172,Yes,Travel_Rarely,20,3,3,3,3,No
E01210,42,Male,Single,Master,Marketing,Brand Manager,2,1,0,6988,No,Travel_Frequently,2,2,2,3,3,No
E01211,21,Male,Married,High School,Finance,Financial Analyst,1,3,1,5468,Yes,Travel_Rarely,12,1,4,4,3,Yes
E01212,37,Female,Single,PhD,R&D,Senior Engineer,2,0,0,4015,No,Travel_Frequently,20,1,3,4,3,No
E01213,24,Male,Single,High School,Sales,Sales Executive,3,3,2,4016,No,Travel_Frequently,5,1,3,2,3,No
E01214,40,Female,Divorced,PhD,Sales,Sales Manager,3,15,1,4870,No,Travel_Rarely,16,3,4,4,3,No
E01215,43,Female,Divorced,PhD,HR,HR Business Partner,1,0,0,4131,No,Travel_Frequently,4,4,1,3,3,No
E01216,21,Male,Married,PhD,Sales,Sales Manager,1,2,1,4395,Yes,Travel_Rarely,3,1,2,4,3,No
E01217,28,Male,Married,High School,Sales,Sales Executive,2,6,2,4681,Yes,Travel_Rarely,2,4,3,2,3,No
E01218,34,Female,Married,PhD,HR,Recruiter,3,3,1,5677,No,Travel_Rarely,25,4,2,3,4,No
E01219,40,Female,Divorced,High School,Operations,Operations Manager,1,0,0,3421,No,Travel_Frequently,15,3,3,2,3,Yes
E01220,39,Female,Divorced,Bachelor,Finance,Accountant,4,2,1,2829,No,Travel_Rarely,11,3,3,1,3,No
E01221,37,Female,Single,Master,Finance,Finance Manager,2,1,1,9602,No,Travel_Rarely,14,2,3,2,3,Yes
E01222,46,Male,Single,PhD,Sales,Sales Manager,1,5,3,5458,Yes,Travel_Rarely,2,1,2,3,4,No
E01223,47,Male,Married,Master,HR,HR Specialist,3,6,0,8326,No,Travel_Rarely,24,4,3,1,3,Yes
E01224,36,Male,Married,High School,IT,Data Analyst,2,3,0,7800,No,Travel_Rarely,15,1,3,2,3,No
E01225,19,Female,Married,PhD,HR,HR Specialist,2,0,0,3793,No,Travel_Rarely,1,1,4,3,4,Yes
E01226,40,Female,Divorced,Bachelor,Sales,Sales Manager,2,3,0,4761,No,Travel_Rarely,7,3,3,2,3,No
E01227,44,Female,Married,High School,Marketing,Marketing Specialist,1,1,1,15951,Yes,Travel_Frequently,1,3,2,4,3,No
E01228,32,Female,Single,Bachelor,HR,Recruiter,4,6,6,3815,No,Travel_Frequently,2,4,2,4,3,No
E01229,28,Female,Married,PhD,Operations,Operations Manager,2,2,0,9493,No,Non-Travel,30,3,3,4,3,No
E01230,35,Female,Single,Master,Finance,Financial Analyst,2,2,0,7810,No,Travel_Frequently,7,1,4,1,3,No
E01231,41,Male,Married,PhD,R&D,Senior Engineer,4,1,0,5421,Yes,Travel_Rarely,1,3,1,4,3,Yes
E01232,29,Male,Married,High School,IT,Software Engineer,2,6,2,4094,No,Travel_Rarely,8,1,1,3,4,No
E01233,55,Male,Divorced,Bachelor,IT,DevOps Engineer,1,0,0,5057,No,Travel_Rarely,7,4,3,1,3,Yes
E01234,21,Male,Married,Master,Operations,Operations Analyst,1,0,0,5526,No,Travel_Rarely,6,4,2,2,3,No
E01235,46,Male,Divorced,High School,Marketing,Marketing Specialist,2,8,0,2955,No,Travel_Frequently,1,4,2,1,3,Yes
E01236,50,Female,Married,High School,Operations,Operations Analyst,2,4,1,5581,Yes,Travel_Frequently,2,2,2,1,3,No
E01237,19,Female,Divorced,PhD,Sales,Sales Manager,3,0,0,10624,No,Travel_Rarely,7,4,4,2,3,No
E01238,45,Male,Single,Bachelor,IT,Software Engineer,3,12,3,2803,Yes,Travel_Rarely,2,4,2,1,3,Yes
E01239,45,Female,Married,Master,Finance,Accountant,1,0,0,4484,No,Travel_Frequently,30,3,3,1,3,No
E01240,45,Male,Single,Master,Finance,Accountant,1,4,0,4902,No,Non-Travel,1,1,4,4,3,No
E01241,35,Female,Single,Master,Finance,Financial Analyst,1,6,1,3187,Yes,Travel_Frequently,7,4,1,3,3,Yes
E01242,34,Female,Divorced,Bachelor,R&D,Lab Technician,1,0,0,5642,No,Travel_Frequently,3,4,3,1,4,No
E01243,46,Female,Divorced,Master,HR,Recruiter,3,6,0,8140,No,Travel_Frequently,6,4,1,2,3,No
E01244,37,Male,Divorced,PhD,Finance,Finance Manager,1,18,3,11536,No,Travel_Rarely,1,2,3,3,3,No
E01245,27,Female,Divorced,PhD,Finance,Accountant,1,9,2,6774,No,Travel_Rarely,8,2,3,2,3,No
E01246,46,Male,Married,PhD,Sales,Sales Executive,1,3,3,2833,No,Non-Travel,1,1,2,2,3,Yes
E01247,19,Female,Married,High School,HR,HR Specialist,1,1,1,3024,No,Travel_Rarely,1,2,1,2,4,No
E01248,34,Male,Married,Master,Sales,Account Executive,3,12,5,2725,Yes,Travel_Frequently,5,3,1,1,3,No
E01249,40,Female,Married,Bachelor,Operations,Logistics Coordinator,1,4,2,4171,Yes,Travel_Rarely,4,1,2,3,3,Yes
E01250,48,Female,Single,Bachelor,Marketing,Content Strategist,2,0,0,5829,No,Travel_Rarely,1,2,2,3,4,No
E01251,33,Male,Single,High School,Marketing,Marketing Specialist,2,10,4,6680,No,Travel_Rarely,3,4,2,1,4,No
E01252,24,Male,Married,Bachelor,IT,Data Analyst,2,0,0,11584,No,Travel_Rarely,3,1,3,4,3,No
E01253,48,Female,Divorced,Master,Marketing,Content Strategist,2,0,0,5627,No,Travel_Rarely,6,4,2,2,4,No
E01254,26,Female,Single,High School,HR,Recruiter,2,7,3,4740,No,Non-Travel,8,2,1,4,3,No
E01255,26,Male,Divorced,Master,R&D,Senior Engineer,1,7,0,6984,No,Travel_Rarely,3,3,1,1,3,No
E01256,28,Male,Single,Master,Sales,Sales Executive,4,10,0,6660,No,Travel_Rarely,5,3,3,4,4,No
E01257,23,Male,Divorced,PhD,Sales,Account Executive,2,5,2,5455,No,Travel_Frequently,8,2,3,4,3,No
E01258,35,Male,Married,High School,HR,Recruiter,1,7,1,10312,Yes,Travel_Rarely,10,1,1,3,3,No
E01259,21,Male,Married,High School,R&D,Research Scientist,2,3,0,4580,Yes,Travel_Rarely,1,3,1,2,4,No
E01260,39,Male,Single,High School,Finance,Finance Manager,2,6,0,6478,No,Travel_Frequently,9,1,4,2,3,No
E01261,56,Male,Single,High School,Finance,Finance Manager,1,1,1,3800,No,Travel_Rarely,1,2,3,4,4,No
E01262,39,Female,Divorced,Bachelor,Sales,Sales Executive,2,8,0,8433,Yes,Travel_Frequently,5,4,1,4,3,Yes
E01263,26,Female,Married,Bachelor,Finance,Finance Manager,1,8,0,9885,No,Travel_Rarely,4,4,2,1,3,No
E01264,44,Male,Single,PhD,HR,HR Business Partner,3,0,0,4337,Yes,Travel_Rarely,6,1,2,2,3,Yes
E01265,45,Male,Single,Bachelor,Marketing,Content Strategist,3,1,0,10156,No,Non-Travel,2,1,1,2,3,No
E01266,25,Male,Married,Bachelor,Finance,Financial Analyst,2,7,2,5013,Yes,Non-Travel,3,3,1,3,3,No
E01267,42,Male,Married,Master,Operations,Operations Manager,1,7,0,4497,No,Travel_Rarely,8,4,1,1,3,Yes
E01268,26,Female,Divorced,Bachelor,IT,Data Analyst,2,6,0,7176,No,Travel_Frequently,3,4,3,3,3,No
E01269,38,Female,Divorced,PhD,Operations,Operations Manager,1,1,0,6326,No,Travel_Rarely,12,3,1,1,4,No
E01270,43,Male,Single,Master,HR,HR Specialist,2,2,0,5900,No,Travel_Rarely,8,2,2,2,3,No
E01271,36,Female,Single,High School,Marketing,Marketing Specialist,1,0,0,5382,No,Travel_Rarely,1,1,2,4,3,No
E01272,31,Male,Single,Master,Finance,Financial Analyst,3,4,0,3902,No,Travel_Rarely,23,3,3,4,3,No
E01273,32,Male,Single,Bachelor,IT,IT Support,3,4,1,5315,Yes,Travel_Rarely,2,4,1,4,4,No
E01274,48,Female,Single,Master,Finance,Financial Analyst,2,4,4,14522,No,Travel_Rarely,12,4,1,3,3,Yes
E01275,41,Female,Married,High School,IT,DevOps Engineer,3,2,1,6839,Yes,Travel_Frequently,27,2,1,3,3,No
E01276,44,Female,Single,PhD,IT,Software Engineer,1,0,0,6692,No,Travel_Rarely,3,4,3,4,3,No
E01277,42,Female,Single,Bachelor,Finance,Finance Manager,1,1,1,7680,No,Travel_Rarely,17,2,2,1,3,Yes
E01278,29,Female,Married,Master,IT,DevOps Engineer,2,2,2,4267,No,Travel_Rarely,6,3,4,1,3,No
E01279,34,Male,Married,PhD,IT,Software Engineer,3,2,2,2692,No,Travel_Frequently,16,1,3,3,3,No
E01280,32,Female,Divorced,Bachelor,Sales,Sales Manager,2,1,0,7421,Yes,Travel_Rarely,1,1,4,1,3,No
E01281,41,Female,Single,Master,Finance,Financial Analyst,1,12,0,7271,No,Travel_Rarely,6,1,3,3,3,No
E01282,27,Male,Single,High School,IT,DevOps Engineer,2,3,2,13345,No,Travel_Rarely,4,3,4,2,3,No
E01283,51,Male,Divorced,Bachelor,R&D,Research Scientist,1,6,2,4002,No,Travel_Rarely,4,1,2,4,3,No
E01284,33,Female,Divorced,High School,Sales,Account Executive,1,1,1,2669,Yes,Travel_Rarely,6,3,3,1,3,No
E01285,41,Male,Divorced,High School,Operations,Operations Analyst,1,4,3,3058,No,Travel_Rarely,3,3,1,1,3,No
E01286,53,Female,Married,Bachelor,R&D,Research Scientist,1,0,0,6491,No,Travel_Rarely,2,3,3,4,3,Yes
E01287,28,Female,Married,Master,Sales,Sales Manager,1,5,1,8676,No,Travel_Rarely,8,3,3,4,3,No
E01288,49,Male,Divorced,High School,Operations,Operations Analyst,1,5,1,14031,No,Travel_Rarely,10,2,3,1,3,No
E01289,38,Female,Divorced,High School,Sales,Account Executive,2,12,3,5351,No,Travel_Frequently,1,2,3,3,3,No
E01290,25,Male,Divorced,PhD,Marketing,Content Strategist,3,0,0,5475,Yes,Travel_Rarely,8,2,4,1,3,No
E01291,37,Female,Married,Master,Operations,Logistics Coordinator,2,5,5,5445,No,Travel_Frequently,9,1,1,4,3,No
E01292,29,Female,Single,PhD,R&D,Senior Engineer,3,7,0,6753,No,Travel_Rarely,7,3,2,3,3,No
E01293,33,Female,Married,High School,HR,Recruiter,3,1,1,2816,No,Travel_Rarely,5,1,2,4,3,No
E01294,37,Female,Married,Bachelor,HR,Recruiter,2,10,0,5138,No,Travel_Rarely,1,1,3,4,3,No
E01295,44,Female,Married,Master,Operations,Operations Analyst,2,2,0,7380,No,Travel_Rarely,4,2,4,2,3,No
E01296,39,Male,Single,PhD,Sales,Sales Executive,3,6,0,15803,No,Travel_Rarely,10,4,4,2,4,No
E01297,32,Female,Divorced,High School,Sales,Sales Executive,1,2,2,3595,No,Travel_Frequently,9,1,4,3,4,No
E01298,33,Male,Divorced,PhD,R&D,Research Scientist,1,0,0,6803,No,Travel_Rarely,4,4,1,2,3,No
E01299,28,Male,Married,Master,Finance,Accountant,2,7,3,4694,No,Travel_Rarely,8,2,4,2,4,No
E01300,40,Female,Married,PhD,Operations,Logistics Coordinator,1,3,3,6417,No,Travel_Rarely,2,1,1,1,3,No
E01301,58,Male,Divorced,High School,Marketing,Brand Manager,1,1,0,4828,Yes,Travel_Frequently,12,4,3,4,3,No
E01302,42,Male,Divorced,Master,R&D,Research Scientist,2,2,0,3533,No,Travel_Rarely,21,3,4,4,3,No
E01303,28,Female,Married,Master,IT,Software Engineer,1,1,0,5307,No,Travel_Rarely,20,2,3,4,3,Yes
E01304,25,Male,Married,Master,Finance,Accountant,1,0,0,8197,Yes,Travel_Rarely,4,2,2,1,3,No
E01305,36,Male,Married,Master,Operations,Logistics Coordinator,3,1,0,4086,Yes,Travel_Rarely,12,3,1,3,3,Yes
E01306,33,Female,Divorced,High School,Finance,Accountant,1,2,1,4464,No,Travel_Rarely,5,2,2,3,4,No
E01307,26,Male,Single,High School,R&D,Senior Engineer,3,3,1,4765,Yes,Travel_Rarely,25,3,2,1,4,Yes
E01308,44,Male,Married,Bachelor,Operations,Logistics Coordinator,4,4,3,7707,No,Travel_Rarely,6,2,1,4,3,No
E01309,24,Female,Single,High School,HR,Recruiter,2,6,0,3686,No,Travel_Rarely,3,4,4,2,3,No
E01310,46,Female,Divorced,High School,Finance,Accountant,4,3,3,11552,No,Travel_Frequently,6,4,3,1,3,No
E01311,35,Female,Married,PhD,HR,HR Specialist,1,2,2,10285,Yes,Travel_Frequently,4,2,1,3,3,Yes
E01312,37,Female,Single,High School,Marketing,Content Strategist,1,2,2,4111,No,Travel_Frequently,4,1,3,1,3,No
E01313,19,Male,Divorced,Bachelor,Marketing,Content Strategist,2,1,0,7285,No,Travel_Rarely,2,1,2,2,3,No
E01314,51,Female,Single,Bachelor,HR,HR Business Partner,3,0,0,4155,Yes,Non-Travel,17,2,4,2,3,No
E01315,46,Male,Divorced,Bachelor,Marketing,Marketing Specialist,1,4,4,5523,No,Travel_Frequently,3,2,1,4,3,Yes
E01316,20,Female,Divorced,Bachelor,Sales,Sales Manager,1,0,0,4966,Yes,Travel_Frequently,5,3,4,2,3,No
E01317,30,Female,Divorced,Master,HR,HR Specialist,1,12,0,9390,No,Travel_Rarely,1,3,4,4,3,No
E01318,37,Female,Married,PhD,Operations,Operations Manager,2,0,0,5416,Yes,Non-Travel,4,3,1,2,4,Yes
E01319,36,Female,Divorced,High School,HR,HR Specialist,2,0,0,8979,No,Non-Travel,3,4,1,2,4,No
E01320,28,Female,Divorced,PhD,HR,Recruiter,1,10,2,6760,Yes,Travel_Rarely,25,4,2,4,3,No
E01321,37,Female,Single,Master,Marketing,Marketing Specialist,2,2,2,10253,No,Non-Travel,6,1,3,3,4,No
E01322,39,Female,Married,Master,HR,Recruiter,1,0,0,4694,No,Non-Travel,4,3,4,4,3,No
E01323,36,Male,Married,PhD,Sales,Sales Manager,4,3,1,5313,No,Travel_Frequently,24,4,2,3,3,No
E01324,28,Female,Single,High School,Finance,Financial Analyst,2,2,2,3703,No,Travel_Rarely,21,2,2,1,3,No
E01325,36,Male,Divorced,High School,Marketing,Marketing Specialist,3,1,0,4745,No,Travel_Rarely,3,4,1,3,3,No
E01326,30,Female,Divorced,Bachelor,Operations,Operations Analyst,2,4,1,8727,No,Travel_Rarely,1,3,2,2,3,No
E01327,37,Male,Single,High School,HR,HR Specialist,3,7,0,7511,Yes,Travel_Rarely,5,3,3,4,4,No
E01328,40,Female,Married,High School,IT,Software Engineer,1,1,0,3405,Yes,Travel_Frequently,18,1,4,4,3,Yes
E01329,31,Female,Divorced,PhD,R&D,Senior Engineer,1,1,1,2438,No,Travel_Frequently,3,2,1,3,3,No
E01330,30,Female,Single,High School,R&D,Senior Engineer,1,12,0,4771,No,Travel_Rarely,6,3,1,1,3,Yes
E01331,40,Female,Married,PhD,Marketing,Content Strategist,2,14,0,2450,No,Non-Travel,1,2,1,4,3,Yes
E01332,25,Male,Married,PhD,Operations,Logistics Coordinator,2,0,0,13241,Yes,Travel_Rarely,7,1,3,3,3,Yes
E01333,29,Female,Married,Master,Finance,Accountant,2,0,0,5428,No,Non-Travel,2,4,1,2,3,No
E01334,36,Female,Married,High School,Marketing,Content Strategist,1,0,0,3430,Yes,Travel_Rarely,19,2,4,1,3,No
E01335,57,Female,Divorced,High School,Finance,Financial Analyst,2,3,1,9204,Yes,Travel_Rarely,6,1,4,2,3,No
E01336,30,Male,Single,PhD,Marketing,Brand Manager,1,3,0,2438,No,Travel_Rarely,11,3,2,1,3,Yes
E01337,33,Female,Divorced,Bachelor,Operations,Operations Analyst,2,0,0,2587,No,Travel_Frequently,24,1,2,4,3,No
E01338,23,Male,Single,Master,Sales,Sales Manager,2,5,1,4524,No,Travel_Rarely,30,3,4,3,3,No
E01339,26,Female,Divorced,PhD,Marketing,Content Strategist,5,0,0,4734,No,Travel_Frequently,7,4,1,3,3,No
E01340,40,Male,Single,PhD,HR,Recruiter,3,0,0,7273,No,Travel_Rarely,1,2,3,4,3,No
E01341,45,Male,Single,Bachelor,Marketing,Marketing Specialist,1,8,3,3420,No,Travel_Rarely,4,4,2,1,4,Yes
E01342,19,Female,Single,PhD,Finance,Financial Analyst,2,1,0,4604,No,Non-Travel,14,1,4,4,3,Yes
E01343,40,Female,Divorced,Master,Finance,Financial Analyst,3,1,0,6560,Yes,Travel_Rarely,6,3,1,4,3,No
E01344,44,Male,Divorced,Master,Operations,Operations Manager,1,5,0,2503,Yes,Travel_Rarely,1,2,2,3,3,No
E01345,28,Female,Divorced,Bachelor,Operations,Logistics Coordinator,2,4,0,10110,No,Travel_Frequently,25,3,4,4,4,No
E01346,50,Male,Married,High School,R&D,Senior Engineer,1,0,0,3883,No,Travel_Rarely,6,4,1,3,3,No
E01347,45,Female,Single,High School,Sales,Sales Manager,2,6,1,5374,No,Travel_Rarely,16,2,2,1,3,No
E01348,30,Male,Married,High School,Operations,Operations Manager,1,1,1,6545,Yes,Travel_Rarely,3,2,1,3,3,No
E01349,29,Female,Married,Bachelor,R&D,Lab Technician,2,3,2,5338,No,Travel_Frequently,6,3,4,3,3,No
E01350,22,Female,Divorced,High School,Sales,Account Executive,2,4,0,2509,No,Travel_Rarely,5,2,1,2,3,Yes
E01351,35,Female,Single,Bachelor,R&D,Senior Engineer,4,9,1,3179,No,Non-Travel,8,4,3,3,3,No
E01352,42,Female,Single,Master,Sales,Sales Executive,1,3,0,3786,No,Travel_Frequently,5,2,1,2,4,Yes
E01353,49,Female,Married,High School,Sales,Sales Executive,1,8,3,4736,Yes,Travel_Rarely,2,2,4,4,3,No
E01354,21,Female,Married,Master,R&D,Senior Engineer,1,3,1,11591,No,Travel_Rarely,18,4,4,4,3,No
E01355,39,Female,Divorced,PhD,Operations,Operations Analyst,1,0,0,9014,No,Travel_Rarely,3,2,2,3,3,No
E01356,28,Male,Single,Master,Finance,Finance Manager,2,0,0,7042,Yes,Travel_Rarely,1,3,1,4,3,No
E01357,56,Male,Married,Master,IT,IT Support,2,10,0,3138,Yes,Travel_Rarely,10,3,4,2,3,No
E01358,38,Male,Single,Master,R&D,Senior Engineer,1,2,2,8951,Yes,Travel_Rarely,1,1,2,4,3,No
E01359,39,Male,Divorced,Master,HR,HR Specialist,2,0,0,5319,Yes,Travel_Rarely,30,3,3,1,3,No
E01360,24,Male,Divorced,High School,Marketing,Brand Manager,2,2,2,2765,No,Travel_Frequently,1,4,1,3,3,No
E01361,33,Male,Single,Master,IT,IT Support,1,0,0,5080,No,Travel_Rarely,21,4,4,2,4,No
E01362,35,Male,Single,PhD,Sales,Account Executive,2,8,0,8467,No,Travel_Rarely,2,2,2,2,3,Yes
E01363,37,Female,Single,High School,Marketing,Content Strategist,2,2,2,2606,No,Travel_Rarely,3,1,3,1,3,No
E01364,38,Female,Married,High School,HR,Recruiter,3,10,1,4207,No,Travel_Rarely,14,3,2,3,4,No
E01365,40,Male,Married,Bachelor,Sales,Sales Executive,2,10,0,11034,Yes,Travel_Rarely,30,2,3,1,3,Yes
E01366,25,Female,Single,Master,Marketing,Content Strategist,1,7,2,4824,No,Travel_Frequently,6,4,2,1,3,No
