OrderID,Date,Region,Channel,Segment,Category,Quantity,UnitPrice,Discount,Revenue,Cost,Profit
ORD0000845,2024-03-04,Central,Wholesale,SMB,Home,1,345.24,0.1,310.72,214.83,95.89
ORD0000846,2022-06-22,East,Wholesale,Consumer,Beauty,3,115.3,0.0,345.9,257.34,88.56
ORD0000847,2023-11-04,North,Wholesale,Consumer,Grocery,1,51.48,0.0,51.48,30.23,21.25
ORD0000848,2024-04-03,Central,Partner,SMB,Electronics,1,361.98,0.15,307.68,183.21,124.47
ORD0000849,2024-04-11,South,Wholesale,Enterprise,Home,1,123.78,0.2,99.02,70.51,28.51
ORD0000850,2022-04-30,North,Partner,Enterprise,Electronics,1,576.65,0.0,576.65,407.65,169.0
ORD0000851,2024-08-25,South,Wholesale,Enterprise,Apparel,1,90.4,0.0,90.4,63.14,27.26
ORD0000852,2024-10-24,Central,Wholesale,SMB,Apparel,3,111.28,0.2,267.07,157.43,109.64
ORD0000853,2025-02-01,North,Retail,SMB,Beauty,1,29.07,0.05,27.62,19.85,7.77
ORD0000854,2023-09-25,Central,Retail,Enterprise,Home,1,284.31,0.1,255.88,198.03,57.85
ORD0000855,2024-06-25,East,Partner,SMB,Grocery,1,50.66,0.1,45.59,26.4,19.19
ORD0000856,2025-01-31,North,Online,Enterprise,Apparel,1,126.88,0.15,107.85,82.52,25.33
ORD0000857,2025-11-11,North,Retail,Enterprise,Beauty,1,91.45,0.0,91.45,67.26,24.19
ORD0000858,2022-02-17,West,Retail,Consumer,Electronics,3,818.59,0.0,2455.77,1599.21,856.56
ORD0000859,2023-02-20,South,Wholesale,SMB,Home,1,363.48,0.0,363.48,250.35,113.13
ORD0000860,2022-05-16,South,Wholesale,Enterprise,Electronics,1,222.47,0.15,189.1,109.26,79.84
ORD0000861,2023-07-25,West,Wholesale,Enterprise,Home,2,371.24,0.0,742.48,556.95,185.53
ORD0000862,2022-01-12,Central,Partner,Enterprise,Electronics,7,932.16,0.0,6525.12,4050.9,2474.22
ORD0000863,2025-05-15,West,Retail,Consumer,Apparel,1,69.64,0.1,62.68,41.16,21.52
ORD0000864,2023-07-30,South,Wholesale,SMB,Home,1,308.15,0.2,246.52,164.53,81.99
ORD0000865,2022-04-04,East,Partner,Enterprise,Apparel,1,32.35,0.05,30.73,23.64,7.09
ORD0000866,2023-12-14,East,Partner,Consumer,Beauty,1,65.9,0.1,59.31,42.9,16.41
ORD0000867,2022-11-24,South,Retail,SMB,Home,2,218.65,0.15,371.7,284.23,87.47
ORD0000868,2023-01-13,South,Retail,SMB,Sports,8,292.06,0.0,2336.48,1707.98,628.5
ORD0000869,2025-03-15,West,Wholesale,SMB,Electronics,1,463.69,0.0,463.69,322.82,140.87
ORD0000870,2025-04-30,North,Wholesale,SMB,Beauty,1,103.38,0.0,103.38,67.26,36.12
ORD0000871,2022-10-10,South,Retail,SMB,Beauty,1,73.02,0.1,65.72,45.61,20.11
ORD0000872,2025-10-08,West,Partner,Enterprise,Electronics,1,986.36,0.15,838.41,545.08,293.33
ORD0000873,2024-06-13,Central,Retail,SMB,Apparel,7,130.2,0.0,911.4,587.62,323.78
ORD0000874,2023-03-29,North,Retail,Enterprise,Grocery,1,52.66,0.05,50.03,30.71,19.32
ORD0000875,2025-03-28,West,Partner,Consumer,Apparel,1,40.96,0.1,36.86,24.83,12.03
ORD0000876,2022-02-04,North,Partner,Consumer,Apparel,1,77.76,0.2,62.21,43.46,18.75
ORD0000877,2023-09-20,South,Wholesale,SMB,Grocery,2,44.98,0.0,89.96,68.92,21.04
ORD0000878,2022-08-02,East,Retail,SMB,Sports,4,247.87,0.15,842.76,494.07,348.69
ORD0000879,2025-02-01,North,Retail,Consumer,Grocery,1,49.07,0.0,49.07,36.46,12.61
ORD0000880,2023-02-26,West,Retail,SMB,Electronics,1,455.66,0.2,364.53,207.73,156.8
ORD0000881,2022-01-01,West,Online,Consumer,Home,3,370.45,0.0,1111.35,706.21,405.14
ORD0000882,2022-01-17,West,Online,Consumer,Electronics,1,529.29,0.0,529.29,346.16,183.13
ORD0000883,2023-03-05,Central,Partner,Consumer,Home,6,53.2,0.2,255.36,163.25,92.11
ORD0000884,2023-10-02,West,Partner,Enterprise,Sports,1,49.63,0.2,39.7,26.51,13.19
ORD0000885,2024-12-23,West,Retail,Enterprise,Sports,1,104.12,0.2,83.3,53.6,29.7
ORD0000886,2022-04-11,Central,Online,Consumer,Beauty,3,37.65,0.1,101.65,77.01,24.64
ORD0000887,2025-11-03,North,Wholesale,Enterprise,Home,1,363.71,0.05,345.52,267.78,77.74
ORD0000888,2024-09-26,South,Wholesale,SMB,Grocery,1,13.68,0.0,13.68,9.0,4.68
ORD0000889,2025-12-30,West,Online,Enterprise,Grocery,1,45.06,0.0,45.06,26.26,18.8
ORD0000890,2023-08-30,Central,Retail,SMB,Electronics,2,581.94,0.15,989.3,618.06,371.24
ORD0000891,2022-05-20,East,Wholesale,Enterprise,Apparel,1,26.31,0.0,26.31,16.21,10.1
ORD0000892,2025-11-10,East,Online,Enterprise,Apparel,1,35.02,0.15,29.77,20.77,9.0
ORD0000893,2024-01-26,West,Online,Consumer,Grocery,1,14.88,0.05,14.14,9.85,4.29
ORD0000894,2024-12-06,West,Retail,SMB,Sports,1,111.03,0.05,105.48,67.31,38.17
ORD0000895,2023-02-14,West,Wholesale,Consumer,Home,1,212.88,0.15,180.95,134.17,46.78
ORD0000896,2025-04-15,South,Retail,SMB,Electronics,3,851.67,0.0,2555.01,1918.83,636.18
ORD0000897,2024-03-09,South,Partner,Consumer,Beauty,5,44.0,0.0,220.0,151.53,68.47
ORD0000898,2023-07-13,North,Partner,Enterprise,Apparel,1,35.96,0.0,35.96,23.22,12.74
ORD0000899,2023-09-13,North,Partner,SMB,Beauty,1,61.18,0.2,48.94,27.63,21.31
ORD0000900,2024-11-02,South,Partner,Consumer,Grocery,2,49.98,0.2,79.97,50.89,29.08
ORD0000901,2022-02-02,North,Retail,Enterprise,Electronics,2,351.11,0.0,702.22,489.32,212.9
ORD0000902,2024-11-26,West,Wholesale,Enterprise,Electronics,1,336.95,0.2,269.56,208.33,61.23
ORD0000903,2023-05-09,North,Partner,SMB,Home,2,342.25,0.0,684.5,465.16,219.34
ORD0000904,2025-05-08,Central,Retail,Enterprise,Electronics,3,1063.27,0.0,3189.81,2068.32,1121.49
ORD0000905,2023-07-23,North,Wholesale,SMB,Grocery,3,32.33,0.0,96.99,66.16,30.83
ORD0000906,2025-04-14,Central,Online,Consumer,Home,1,147.67,0.0,147.67,102.9,44.77
ORD0000907,2024-11-23,Central,Wholesale,Enterprise,Sports,3,121.91,0.0,365.73,210.82,154.91
ORD0000908,2023-09-23,Central,Retail,SMB,Home,1,129.08,0.1,116.17,71.21,44.96
ORD0000909,2024-08-10,South,Retail,Enterprise,Home,1,380.61,0.2,304.49,210.32,94.17
ORD0000910,2025-08-19,East,Retail,SMB,Apparel,1,125.26,0.1,112.73,62.4,50.33
ORD0000911,2023-06-15,South,Online,SMB,Grocery,1,38.89,0.0,38.89,24.96,13.93
ORD0000912,2025-09-15,West,Online,Consumer,Electronics,1,384.44,0.15,326.77,228.53,98.24
ORD0000913,2024-03-13,Central,Wholesale,SMB,Sports,3,214.99,0.0,644.97,410.3,234.67
ORD0000914,2025-09-10,South,Wholesale,Enterprise,Beauty,2,56.98,0.05,108.26,64.22,44.04
ORD0000915,2024-08-11,North,Retail,SMB,Electronics,1,1039.1,0.0,1039.1,734.74,304.36
ORD0000916,2023-07-03,South,Retail,Consumer,Sports,1,158.33,0.0,158.33,108.98,49.35
ORD0000917,2022-07-01,East,Online,Enterprise,Apparel,3,135.98,0.1,367.15,219.84,147.31
ORD0000918,2022-11-13,East,Wholesale,SMB,Apparel,1,113.22,0.0,113.22,87.77,25.45
ORD0000919,2022-06-18,South,Partner,SMB,Home,1,114.14,0.0,114.14,87.69,26.45
ORD0000920,2022-01-26,North,Retail,SMB,Sports,6,262.61,0.05,1496.88,1094.01,402.87
ORD0000921,2023-06-03,West,Online,Consumer,Apparel,1,23.16,0.0,23.16,15.2,7.96
ORD0000922,2024-07-07,North,Online,Enterprise,Home,1,116.66,0.0,116.66,74.15,42.51
ORD0000923,2022-02-13,West,Retail,SMB,Grocery,1,44.11,0.2,35.29,26.59,8.7
ORD0000924,2022-11-13,South,Online,Enterprise,Beauty,1,63.6,0.0,63.6,40.82,22.78
ORD0000925,2025-03-19,South,Wholesale,Enterprise,Grocery,1,39.55,0.1,35.59,23.12,12.47
ORD0000926,2025-10-30,North,Online,SMB,Home,2,57.07,0.1,102.73,65.27,37.46
ORD0000927,2023-06-05,East,Partner,Enterprise,Grocery,3,45.9,0.15,117.04,71.38,45.66
ORD0000928,2024-07-01,North,Retail,Consumer,Sports,1,154.68,0.2,123.74,84.18,39.56
ORD0000929,2023-05-24,South,Retail,SMB,Grocery,1,42.6,0.15,36.21,20.98,15.23
ORD0000930,2025-09-28,West,Partner,Consumer,Home,1,107.71,0.0,107.71,83.93,23.78
ORD0000931,2025-07-17,North,Online,SMB,Apparel,1,125.77,0.0,125.77,74.22,51.55
ORD0000932,2022-03-05,North,Partner,Consumer,Electronics,1,1083.71,0.15,921.15,593.93,327.22
ORD0000933,2022-10-11,West,Partner,SMB,Electronics,1,786.29,0.0,786.29,493.84,292.45
ORD0000934,2022-04-28,Central,Partner,Consumer,Grocery,3,53.52,0.0,160.56,100.24,60.32
ORD0000935,2023-03-30,North,Partner,SMB,Home,1,395.22,0.0,395.22,225.9,169.32
ORD0000936,2025-11-29,West,Wholesale,Consumer,Sports,1,290.85,0.2,232.68,133.26,99.42
ORD0000937,2024-02-25,West,Partner,Consumer,Grocery,2,19.39,0.1,34.9,26.89,8.01
ORD0000938,2024-10-04,West,Online,Consumer,Electronics,2,604.39,0.0,1208.78,803.29,405.49
ORD0000939,2025-05-12,North,Partner,Enterprise,Sports,1,265.17,0.2,212.14,153.69,58.45
ORD0000940,2025-05-06,South,Wholesale,Enterprise,Home,1,280.62,0.0,280.62,207.66,72.96
ORD0000941,2024-08-17,Central,Online,SMB,Sports,1,57.94,0.15,49.25,35.71,13.54
ORD0000942,2023-09-21,Central,Online,SMB,Beauty,5,39.66,0.2,158.64,107.93,50.71
ORD0000943,2024-07-31,Central,Partner,SMB,Beauty,1,81.62,0.1,73.46,56.77,16.69
ORD0000944,2025-07-22,North,Retail,SMB,Beauty,1,19.74,0.0,19.74,15.16,4.58
ORD0000945,2025-12-24,South,Wholesale,Consumer,Grocery,1,8.28,0.2,6.62,4.01,2.61
ORD0000946,2024-02-20,Central,Wholesale,Enterprise,Apparel,2,116.93,0.15,198.78,133.5,65.28
ORD0000947,2025-04-16,North,Retail,SMB,Apparel,1,144.08,0.2,115.26,85.11,30.15
ORD0000948,2024-11-22,South,Wholesale,SMB,Sports,1,286.97,0.0,286.97,210.86,76.11
ORD0000949,2022-02-08,North,Retail,Consumer,Beauty,2,43.43,0.05,82.52,46.38,36.14
ORD0000950,2024-03-24,East,Online,Consumer,Beauty,1,86.57,0.15,73.58,41.56,32.02
ORD0000951,2024-02-17,Central,Online,SMB,Apparel,1,140.98,0.1,126.88,90.23,36.65
ORD0000952,2024-11-04,South,Retail,SMB,Apparel,1,83.34,0.2,66.67,49.25,17.42
ORD0000953,2023-04-15,South,Partner,Enterprise,Electronics,6,254.24,0.2,1220.35,743.69,476.66
ORD0000954,2024-12-04,East,Partner,Enterprise,Home,3,392.03,0.0,1176.09,895.97,280.12
ORD0000955,2022-10-25,Central,Retail,Consumer,Grocery,1,36.18,0.0,36.18,26.6,9.58
ORD0000956,2025-06-12,North,Online,Consumer,Home,2,360.11,0.0,720.22,511.2,209.02
ORD0000957,2023-09-20,West,Retail,SMB,Electronics,1,506.34,0.0,506.34,364.75,141.59
ORD0000958,2022-08-07,North,Online,Consumer,Electronics,1,549.0,0.0,549.0,322.39,226.61
ORD0000959,2025-09-29,North,Partner,Enterprise,Sports,4,52.53,0.0,210.12,137.49,72.63
ORD0000960,2024-07-09,Central,Partner,Enterprise,Electronics,1,231.08,0.0,231.08,137.78,93.3
ORD0000961,2023-12-12,West,Online,SMB,Sports,8,173.57,0.15,1180.28,880.07,300.21
ORD0000962,2024-05-07,East,Partner,SMB,Home,4,145.11,0.0,580.44,347.83,232.61
ORD0000963,2023-01-20,North,Online,SMB,Grocery,2,48.75,0.0,97.5,62.14,35.36
ORD0000964,2022-05-09,East,Partner,Consumer,Beauty,1,61.62,0.05,58.54,35.65,22.89
ORD0000965,2023-04-20,West,Retail,Consumer,Beauty,1,88.6,0.15,75.31,44.13,31.18
ORD0000966,2024-09-12,North,Online,SMB,Sports,1,255.67,0.0,255.67,162.73,92.94
ORD0000967,2025-09-13,East,Partner,SMB,Apparel,2,60.0,0.1,108.0,62.59,45.41
ORD0000968,2023-08-13,East,Online,SMB,Beauty,1,65.19,0.1,58.67,34.14,24.53
ORD0000969,2025-12-23,East,Retail,SMB,Electronics,3,474.63,0.1,1281.5,946.36,335.14
ORD0000970,2022-02-11,North,Online,Enterprise,Sports,1,298.81,0.15,253.99,151.18,102.81
ORD0000971,2023-03-30,West,Partner,SMB,Home,3,175.08,0.05,498.98,317.09,181.89
ORD0000972,2024-03-07,Central,Partner,SMB,Electronics,4,425.79,0.0,1703.16,1139.99,563.17
ORD0000973,2025-09-16,Central,Partner,SMB,Home,2,245.34,0.15,417.08,245.87,171.21
ORD0000974,2023-05-28,North,Partner,Enterprise,Sports,1,115.16,0.05,109.4,78.57,30.83
ORD0000975,2024-11-12,East,Wholesale,Consumer,Apparel,1,106.0,0.2,84.8,49.74,35.06
ORD0000976,2023-03-18,Central,Partner,Enterprise,Apparel,1,84.79,0.0,84.79,55.25,29.54
ORD0000977,2022-06-07,North,Partner,Consumer,Electronics,1,931.96,0.0,931.96,655.67,276.29
ORD0000978,2024-12-16,East,Partner,Consumer,Grocery,2,21.61,0.0,43.22,25.18,18.04
ORD0000979,2022-09-12,West,Wholesale,SMB,Electronics,1,278.82,0.0,278.82,155.54,123.28
ORD0000980,2024-07-01,West,Wholesale,Consumer,Apparel,3,54.71,0.05,155.92,92.26,63.66
ORD0000981,2025-05-05,North,Retail,SMB,Grocery,1,40.97,0.05,38.92,28.23,10.69
ORD0000982,2024-01-13,North,Wholesale,SMB,Grocery,1,20.04,0.0,20.04,13.97,6.07
ORD0000983,2023-04-18,West,Wholesale,SMB,Beauty,4,103.53,0.0,414.12,228.67,185.45
ORD0000984,2024-10-19,East,Partner,Enterprise,Apparel,13,94.45,0.0,1227.85,759.66,468.19
ORD0000985,2023-12-31,North,Online,Enterprise,Grocery,1,59.21,0.05,56.25,32.01,24.24
ORD0000986,2025-01-21,West,Retail,SMB,Grocery,3,26.36,0.2,63.26,44.21,19.05
ORD0000987,2025-08-21,North,Partner,Consumer,Beauty,1,77.8,0.0,77.8,51.55,26.25
ORD0000988,2023-10-31,South,Partner,Enterprise,Sports,1,239.92,0.15,203.93,124.31,79.62
ORD0000989,2025-07-02,Central,Retail,Enterprise,Grocery,2,51.53,0.0,103.06,69.37,33.69
ORD0000990,2023-02-09,East,Retail,Enterprise,Home,1,183.34,0.0,183.34,104.88,78.46
ORD0000991,2022-10-28,Central,Retail,Consumer,Apparel,1,73.81,0.0,73.81,42.58,31.23
ORD0000992,2023-09-14,West,Wholesale,Enterprise,Home,7,313.64,0.05,2085.71,1276.69,809.02
ORD0000993,2025-10-21,North,Retail,SMB,Grocery,2,55.64,0.0,111.28,67.73,43.55
ORD0000994,2023-04-15,East,Online,Enterprise,Home,1,320.6,0.2,256.48,166.45,90.03
ORD0000995,2025-08-18,East,Retail,Consumer,Home,2,141.49,0.1,254.68,192.77,61.91
ORD0000996,2024-01-19,South,Partner,SMB,Electronics,1,837.94,0.0,837.94,483.91,354.03
ORD0000997,2022-06-27,Central,Online,SMB,Beauty,4,112.08,0.05,425.9,264.12,161.78
ORD0000998,2024-05-11,West,Wholesale,Consumer,Beauty,1,98.08,0.1,88.27,52.24,36.03
ORD0000999,2023-05-16,South,Retail,Consumer,Home,2,259.0,0.0,518.0,312.96,205.04
ORD0001000,2023-02-08,West,Wholesale,SMB,Grocery,1,33.79,0.0,33.79,22.75,11.04
ORD0001001,2024-02-04,West,Partner,Consumer,Grocery,1,8.18,0.15,6.95,4.82,2.13
ORD0001002,2022-04-03,North,Partner,Consumer,Grocery,1,23.9,0.0,23.9,14.65,9.25
ORD0001003,2024-11-16,Central,Retail,SMB,Beauty,1,108.23,0.2,86.58,60.19,26.39
ORD0001004,2022-09-17,North,Partner,SMB,Home,3,118.29,0.2,283.9,177.98,105.92
ORD0001005,2024-03-26,West,Partner,Consumer,Apparel,1,144.48,0.0,144.48,80.13,64.35
ORD0001006,2023-02-12,West,Retail,Enterprise,Beauty,1,67.78,0.0,67.78,48.02,19.76
ORD0001007,2022-07-24,Central,Wholesale,SMB,Home,1,385.02,0.0,385.02,228.63,156.39
ORD0001008,2025-11-03,East,Partner,SMB,Electronics,1,610.59,0.2,488.47,329.42,159.05
ORD0001009,2024-08-23,North,Retail,SMB,Home,6,332.45,0.0,1994.7,1471.0,523.7
ORD0001010,2022-12-30,West,Retail,Enterprise,Electronics,1,404.25,0.0,404.25,285.31,118.94
ORD0001011,2022-05-11,North,Retail,Consumer,Grocery,3,9.53,0.15,24.3,18.09,6.21
ORD0001012,2024-12-14,East,Wholesale,Consumer,Sports,1,148.41,0.1,133.57,93.76,39.81
ORD0001013,2024-04-20,West,Retail,Enterprise,Beauty,4,43.41,0.0,173.64,106.32,67.32
ORD0001014,2023-03-06,Central,Wholesale,Consumer,Apparel,1,39.04,0.15,33.18,23.32,9.86
ORD0001015,2024-09-23,North,Online,SMB,Sports,1,127.7,0.0,127.7,83.0,44.7
ORD0001016,2025-04-12,West,Partner,Consumer,Grocery,3,53.01,0.05,151.08,107.26,43.82
ORD0001017,2022-10-25,West,Wholesale,SMB,Beauty,4,57.42,0.0,229.68,152.93,76.75
ORD0001018,2022-06-24,North,Retail,Enterprise,Apparel,1,34.98,0.15,29.73,18.84,10.89
ORD0001019,2023-03-17,South,Online,Consumer,Apparel,1,22.16,0.0,22.16,13.37,8.79
ORD0001020,2024-05-06,South,Partner,SMB,Apparel,1,24.5,0.05,23.27,15.39,7.88
ORD0001021,2025-07-20,West,Retail,Consumer,Apparel,1,38.62,0.15,32.83,22.55,10.28
ORD0001022,2023-12-06,North,Retail,SMB,Beauty,6,101.55,0.2,487.44,305.55,181.89
ORD0001023,2022-08-07,Central,Retail,Enterprise,Electronics,4,923.71,0.15,3140.61,1968.8,1171.81
ORD0001024,2025-08-20,Central,Partner,Enterprise,Electronics,1,856.0,0.1,770.4,425.0,345.4
ORD0001025,2022-04-20,West,Retail,Enterprise,Apparel,1,62.86,0.15,53.43,34.56,18.87
ORD0001026,2024-11-29,East,Wholesale,Enterprise,Home,1,226.23,0.0,226.23,146.64,79.59
ORD0001027,2022-07-05,West,Partner,Consumer,Sports,1,34.57,0.15,29.38,16.93,12.45
ORD0001028,2025-04-27,South,Online,Enterprise,Electronics,1,567.0,0.0,567.0,385.56,181.44
ORD0001029,2023-08-09,South,Retail,SMB,Sports,2,211.86,0.0,423.72,321.59,102.13
ORD0001030,2023-06-06,North,Retail,Consumer,Grocery,8,53.12,0.05,403.71,263.3,140.41
ORD0001031,2024-01-19,West,Retail,Consumer,Electronics,1,549.52,0.2,439.62,341.41,98.21
ORD0001032,2024-05-19,Central,Partner,Enterprise,Grocery,1,16.87,0.15,14.34,10.56,3.78
ORD0001033,2022-09-24,South,Online,Enterprise,Electronics,4,895.92,0.0,3583.68,2317.98,1265.7
ORD0001034,2023-04-14,North,Partner,Enterprise,Sports,1,122.51,0.1,110.26,83.3,26.96
ORD0001035,2023-01-08,North,Wholesale,Enterprise,Grocery,1,44.61,0.0,44.61,34.46,10.15
ORD0001036,2022-02-08,Central,Wholesale,Consumer,Electronics,1,450.43,0.1,405.39,239.3,166.09
ORD0001037,2024-07-06,East,Retail,Enterprise,Electronics,3,522.04,0.0,1566.12,923.01,643.11
ORD0001038,2023-07-02,South,Wholesale,SMB,Home,1,368.38,0.15,313.12,192.07,121.05
ORD0001039,2025-12-07,South,Partner,Consumer,Sports,1,87.43,0.1,78.69,46.27,32.42
ORD0001040,2023-03-14,East,Partner,SMB,Grocery,2,23.27,0.05,44.21,32.64,11.57
ORD0001041,2024-03-22,East,Retail,Enterprise,Apparel,3,120.65,0.0,361.95,234.49,127.46
ORD0001042,2023-11-15,South,Wholesale,Enterprise,Grocery,3,16.38,0.0,49.14,36.36,12.78
ORD0001043,2024-08-01,East,Wholesale,Consumer,Beauty,1,70.3,0.0,70.3,40.89,29.41
ORD0001044,2025-10-11,East,Online,Consumer,Grocery,5,46.12,0.0,230.6,130.49,100.11
ORD0001045,2022-08-12,East,Wholesale,SMB,Home,1,238.01,0.0,238.01,163.65,74.36
ORD0001046,2025-10-18,Central,Online,Enterprise,Grocery,1,48.37,0.15,41.11,29.66,11.45
ORD0001047,2022-04-02,North,Partner,Consumer,Electronics,1,364.3,0.0,364.3,272.91,91.39
ORD0001048,2023-05-11,West,Online,SMB,Sports,1,295.06,0.2,236.05,173.62,62.43
ORD0001049,2023-06-09,Central,Wholesale,Enterprise,Electronics,1,597.63,0.2,478.1,302.15,175.95
ORD0001050,2022-07-26,Central,Wholesale,SMB,Grocery,1,15.94,0.2,12.75,9.51,3.24
ORD0001051,2023-07-16,North,Online,Enterprise,Home,9,259.63,0.0,2336.67,1814.42,522.25
ORD0001052,2024-02-22,East,Retail,Enterprise,Home,1,246.78,0.15,209.76,136.4,73.36
ORD0001053,2022-12-04,South,Online,Enterprise,Grocery,1,57.84,0.1,52.06,34.75,17.31
ORD0001054,2022-12-23,South,Partner,Enterprise,Electronics,5,441.77,0.1,1987.96,1328.44,659.52
ORD0001055,2024-08-17,East,Retail,Consumer,Apparel,1,25.45,0.2,20.36,11.6,8.76
ORD0001056,2025-05-18,North,Retail,SMB,Electronics,1,981.91,0.0,981.91,608.79,373.12
ORD0001057,2025-08-21,South,Partner,Consumer,Apparel,1,90.53,0.0,90.53,56.44,34.09
ORD0001058,2024-07-01,Central,Wholesale,Enterprise,Sports,1,78.7,0.0,78.7,50.26,28.44
ORD0001059,2023-05-07,East,Partner,Enterprise,Sports,1,129.85,0.2,103.88,59.23,44.65
ORD0001060,2022-07-13,North,Wholesale,Enterprise,Beauty,2,73.18,0.15,124.41,84.81,39.6
ORD0001061,2022-07-19,North,Online,Consumer,Apparel,1,133.77,0.0,133.77,100.16,33.61
ORD0001062,2023-01-04,East,Wholesale,Consumer,Grocery,1,56.54,0.05,53.71,39.38,14.33
ORD0001063,2022-10-25,East,Wholesale,Enterprise,Grocery,1,46.89,0.15,39.86,23.07,16.79
ORD0001064,2022-11-11,East,Wholesale,Enterprise,Sports,2,154.37,0.2,246.99,138.33,108.66
ORD0001065,2024-11-17,Central,Partner,Enterprise,Electronics,3,945.59,0.0,2836.77,1790.7,1046.07
ORD0001066,2023-12-31,South,Online,SMB,Beauty,1,73.3,0.0,73.3,47.89,25.41
ORD0001067,2025-07-10,North,Online,Enterprise,Electronics,1,893.79,0.15,759.72,586.33,173.39
ORD0001068,2023-08-03,Central,Online,Consumer,Beauty,4,111.28,0.0,445.12,286.82,158.3
ORD0001069,2023-05-26,Central,Online,Consumer,Electronics,1,879.98,0.15,747.98,487.44,260.54
ORD0001070,2022-04-16,South,Partner,Enterprise,Apparel,3,21.38,0.0,64.14,46.4,17.74
ORD0001071,2022-11-02,Central,Partner,SMB,Apparel,1,130.75,0.2,104.6,79.2,25.4
ORD0001072,2023-07-24,East,Wholesale,Enterprise,Electronics,6,1160.58,0.2,5570.78,3361.26,2209.52
ORD0001073,2024-09-23,West,Retail,Enterprise,Electronics,3,563.85,0.0,1691.55,1196.72,494.83
ORD0001074,2025-05-12,West,Retail,Consumer,Grocery,1,34.1,0.15,28.98,15.99,12.99
ORD0001075,2023-11-23,Central,Online,Enterprise,Sports,1,222.76,0.2,178.21,114.32,63.89
ORD0001076,2024-10-07,Central,Partner,SMB,Electronics,1,1115.66,0.05,1059.88,601.54,458.34
ORD0001077,2023-04-22,Central,Partner,Enterprise,Home,2,275.76,0.15,468.79,266.26,202.53
ORD0001078,2023-09-24,South,Partner,Consumer,Beauty,1,78.29,0.0,78.29,51.82,26.47
ORD0001079,2024-04-26,West,Retail,Consumer,Electronics,2,709.7,0.15,1206.49,698.58,507.91
ORD0001080,2023-03-30,East,Online,Consumer,Apparel,1,48.84,0.0,48.84,31.37,17.47
ORD0001081,2024-12-17,West,Wholesale,Enterprise,Sports,1,111.16,0.15,94.49,69.09,25.4
ORD0001082,2025-03-21,West,Wholesale,SMB,Grocery,3,39.71,0.0,119.13,78.43,40.7
ORD0001083,2022-03-24,Central,Online,Enterprise,Electronics,1,666.0,0.1,599.4,374.16,225.24
ORD0001084,2024-09-27,Central,Online,SMB,Apparel,7,50.03,0.0,350.21,252.03,98.18
ORD0001085,2022-01-13,North,Wholesale,SMB,Beauty,1,52.1,0.0,52.1,33.3,18.8
ORD0001086,2023-11-06,Central,Online,SMB,Home,1,91.18,0.2,72.94,56.32,16.62
ORD0001087,2025-01-16,North,Online,SMB,Grocery,4,22.26,0.0,89.04,68.15,20.89
ORD0001088,2023-03-18,North,Online,Enterprise,Sports,1,174.42,0.0,174.42,106.1,68.32
ORD0001089,2023-06-25,Central,Partner,Enterprise,Grocery,1,35.84,0.0,35.84,20.31,15.53
ORD0001090,2023-06-10,East,Online,SMB,Electronics,2,546.3,0.0,1092.6,838.19,254.41
ORD0001091,2022-04-12,West,Online,Enterprise,Beauty,4,21.17,0.1,76.21,54.33,21.88
ORD0001092,2023-11-24,South,Online,Enterprise,Electronics,1,732.38,0.0,732.38,461.49,270.89
ORD0001093,2024-07-28,Central,Wholesale,Enterprise,Sports,4,244.54,0.0,978.16,746.4,231.76
ORD0001094,2023-11-28,West,Retail,Consumer,Grocery,1,31.09,0.2,24.87,18.5,6.37
ORD0001095,2022-02-20,West,Wholesale,Consumer,Beauty,1,71.39,0.1,64.25,36.19,28.06
ORD0001096,2024-04-16,North,Online,Enterprise,Sports,1,258.6,0.0,258.6,167.75,90.85
ORD0001097,2025-01-20,South,Online,Consumer,Apparel,8,36.64,0.05,278.46,204.87,73.59
ORD0001098,2025-05-11,South,Retail,Enterprise,Home,6,155.19,0.0,931.14,604.54,326.6
ORD0001099,2022-08-05,South,Online,Consumer,Sports,1,86.52,0.0,86.52,60.31,26.21
ORD0001100,2023-04-02,East,Partner,Consumer,Electronics,1,639.19,0.0,639.19,399.24,239.95
ORD0001101,2024-04-03,West,Retail,Enterprise,Sports,8,219.08,0.0,1752.64,1117.3,635.34
ORD0001102,2022-07-27,West,Online,Consumer,Grocery,1,39.49,0.05,37.52,25.48,12.04
ORD0001103,2023-05-08,Central,Partner,SMB,Grocery,1,48.77,0.2,39.02,22.61,16.41
ORD0001104,2024-08-25,West,Retail,SMB,Sports,1,215.14,0.1,193.63,145.02,48.61
ORD0001105,2023-08-13,Central,Retail,SMB,Beauty,1,25.0,0.1,22.5,17.52,4.98
ORD0001106,2024-02-02,South,Partner,Enterprise,Apparel,1,97.49,0.2,77.99,56.14,21.85
ORD0001107,2024-03-12,South,Retail,Consumer,Beauty,1,113.58,0.05,107.9,72.72,35.18
ORD0001108,2023-12-09,South,Partner,Enterprise,Home,1,63.49,0.0,63.49,36.64,26.85
ORD0001109,2025-10-03,Central,Partner,Consumer,Sports,1,30.41,0.0,30.41,20.78,9.63
ORD0001110,2022-02-25,East,Partner,SMB,Beauty,1,113.66,0.0,113.66,67.8,45.86
ORD0001111,2023-03-05,East,Retail,Consumer,Home,1,273.8,0.0,273.8,184.71,89.09
